id,unix,date,symbol,open,high,low,close,volto,volfrom
9930583,1598313600,2020-08-25 00:00:00,LINK/USD,15.13952,15.37767,13.5,14.13544,4474215.31,63245002.06158639
9930584,1598227200,2020-08-24 00:00:00,LINK/USD,15.15595,15.87998,14.714,15.13262,2605662.62,39430502.2766644
9930585,1598140800,2020-08-23 00:00:00,LINK/USD,15.79173,16.0,14.65216,15.14877,3749944.15,56807041.4411955
9930586,1598054400,2020-08-22 00:00:00,LINK/USD,13.84138,16.36,13.64761,15.79706,6972955.49,110152196.2528594
9930587,1597968000,2020-08-21 00:00:00,LINK/USD,16.05091,16.14255,12.84,13.82669,13917516.19,192433181.9291111
9930588,1597881600,2020-08-20 00:00:00,LINK/USD,16.19554,16.77736,15.75,16.05069,3943678.78,63298765.5573582
9930589,1597795200,2020-08-19 00:00:00,LINK/USD,16.20613,17.25,14.88137,16.18832,5857659.36,94825664.17067522
9930590,1597708800,2020-08-18 00:00:00,LINK/USD,16.86524,17.72834,14.64001,16.20617,10445458.07,169280869.2102919
9930591,1597622400,2020-08-17 00:00:00,LINK/USD,18.81136,19.71,14.64,16.85393,6417319.15,108157047.7417595
9930592,1597536000,2020-08-16 00:00:00,LINK/USD,19.22206,20.0,18.51001,18.82425,5027165.38,94632617.90446499
9930593,1597449600,2020-08-15 00:00:00,LINK/USD,16.98071,19.79,16.5,19.22214,7940181.42,152627278.8806388
9930594,1597363200,2020-08-14 00:00:00,LINK/USD,17.19654,17.6246,16.35,16.97992,6435515.79,109274543.2729368
9930595,1597276800,2020-08-13 00:00:00,LINK/USD,16.49102,18.35,16.0,17.20913,13666895.72,235195385.14192358
9930596,1597190400,2020-08-12 00:00:00,LINK/USD,12.96823,16.88353,12.58006,16.49102,9699620.22,159956631.0404244
9930597,1597104000,2020-08-11 00:00:00,LINK/USD,13.488,13.54201,12.12409,12.96823,5649582.72,73265088.1169856
9930598,1597017600,2020-08-10 00:00:00,LINK/USD,13.83327,14.09577,12.60004,13.49,6756205.89,91141217.4561
9930599,1596931200,2020-08-09 00:00:00,LINK/USD,12.72968,14.48934,12.01,13.83327,8983295.75,124268355.5996025
9930600,1596844800,2020-08-08 00:00:00,LINK/USD,10.148,13.6575,9.939,12.72968,9978492.54,127023016.91658719
9930601,1596758400,2020-08-07 00:00:00,LINK/USD,10.25,10.29999,9.162,10.14997,4897766.74,49712185.4779978
9930602,1596672000,2020-08-06 00:00:00,LINK/USD,9.53839,10.3,9.45002,10.24,3668631.79,37566789.5296
9930603,1596585600,2020-08-05 00:00:00,LINK/USD,9.87739,9.87739,9.32109,9.53253,3849253.97,36693128.9466441
9930604,1596499200,2020-08-04 00:00:00,LINK/USD,9.27541,9.97638,9.1,9.8588,6496847.78,64051122.89346401
9930605,1596412800,2020-08-03 00:00:00,LINK/USD,8.28564,9.28997,8.12186,9.27544,4993857.98,46320230.062011205
9930606,1596326400,2020-08-02 00:00:00,LINK/USD,8.32842,8.78005,6.934,8.28562,7435773.67,61609995.0356254
9930607,1596240000,2020-08-01 00:00:00,LINK/USD,7.80791,8.47,7.651,8.32167,3985012.89,33161962.216326296
9930608,1596153600,2020-07-31 00:00:00,LINK/USD,7.4174,7.88999,7.4174,7.81,3357148.18,26219327.2858
9930609,1596067200,2020-07-30 00:00:00,LINK/USD,7.10001,7.6342,7.03495,7.42475,2931614.96,21766508.17426
9930610,1595980800,2020-07-29 00:00:00,LINK/USD,7.24667,7.5,7.0,7.10001,3087203.97,21919179.0590397
9930611,1595894400,2020-07-28 00:00:00,LINK/USD,7.11329,7.41777,6.92025,7.25,3513125.95,25470163.137500003
9930612,1595808000,2020-07-27 00:00:00,LINK/USD,7.51071,7.51494,6.52,7.118,8937390.33,63616344.36894
9930613,1595721600,2020-07-26 00:00:00,LINK/USD,7.68472,7.95,7.31,7.50763,3156456.29,23697505.9364927
9930614,1595635200,2020-07-25 00:00:00,LINK/USD,7.43677,7.809,7.39,7.67662,1645537.15,12632163.396433
9930615,1595548800,2020-07-24 00:00:00,LINK/USD,7.90509,7.94,7.39002,7.44453,2181059.93,16236966.080682902
9930616,1595462400,2020-07-23 00:00:00,LINK/USD,7.48522,8.1,7.41077,7.91333,4361439.83,34513512.649933904
9930617,1595376000,2020-07-22 00:00:00,LINK/USD,7.32067,7.65,7.09542,7.48527,3554539.72,26606689.5299244
9930618,1595289600,2020-07-21 00:00:00,LINK/USD,7.2333,7.68232,6.99,7.32641,5316660.24,38952032.748938404
9930619,1595203200,2020-07-20 00:00:00,LINK/USD,8.088,8.13762,7.13936,7.23875,5151228.56,37288455.738699995
9930620,1595116800,2020-07-19 00:00:00,LINK/USD,7.97688,8.21,7.77994,8.08745,2647868.27,21414502.2402115
9930621,1595030400,2020-07-18 00:00:00,LINK/USD,8.25332,8.25879,7.6213,7.97107,5493054.13,43785518.9840191
9930622,1594944000,2020-07-17 00:00:00,LINK/USD,8.35482,8.64999,8.199,8.26016,3733373.18,30838259.806508806
9930623,1594857600,2020-07-16 00:00:00,LINK/USD,8.63892,8.87,7.95,8.34006,8366047.76,69773340.28126559
9930624,1594771200,2020-07-15 00:00:00,LINK/USD,8.12518,8.89999,7.84215,8.63676,9687702.43,83670360.8393268
9930625,1594684800,2020-07-14 00:00:00,LINK/USD,7.16444,8.47,7.0,8.1415,10371178.14,84436946.82681002
9930626,1594598400,2020-07-13 00:00:00,LINK/USD,7.36513,8.53999,6.85,7.16009,17062494.77,122168998.17772931
9930627,1594512000,2020-07-12 00:00:00,LINK/USD,6.1052,7.39996,6.09642,7.36619,8539266.19,62901857.21611609
9930628,1594425600,2020-07-11 00:00:00,LINK/USD,6.14669,6.27258,5.93275,6.09801,2088924.98,12738285.417289801
9930629,1594339200,2020-07-10 00:00:00,LINK/USD,6.08871,6.20953,5.71183,6.14606,3951151.01,24284011.1765206
9930630,1594252800,2020-07-09 00:00:00,LINK/USD,6.50529,6.50885,5.7052,6.08267,6367199.95,38729576.119866505
