id,unix,date,symbol,open,high,low,close,volto,volfrom
9929017,1604016000,2020-10-30 00:00:00,XRP/USD,0.2427,0.2442,0.231,0.2395,47491471.446296,11374207.41138789
9929018,1603929600,2020-10-29 00:00:00,XRP/USD,0.2457,0.2473,0.24,0.2425,29608888.379476,7180155.43202293
9929019,1603843200,2020-10-28 00:00:00,XRP/USD,0.2528,0.2569,0.2438,0.2457,45759906.000526,11243208.904329238
9929020,1603756800,2020-10-27 00:00:00,XRP/USD,0.2485,0.2543,0.2479,0.2527,31740109.162646,8020725.585400644
9929021,1603670400,2020-10-26 00:00:00,XRP/USD,0.2535,0.2593,0.2436,0.2486,44145613.589682,10974599.538394945
9929022,1603584000,2020-10-25 00:00:00,XRP/USD,0.2564,0.2575,0.2513,0.2533,21054554.481162,5333118.650078335
9929023,1603497600,2020-10-24 00:00:00,XRP/USD,0.255,0.2582,0.2529,0.2565,28196497.088479,7232401.503194864
9929024,1603411200,2020-10-23 00:00:00,XRP/USD,0.2576,0.2595,0.2502,0.2549,34658710.993534,8834505.432251817
9929025,1603324800,2020-10-22 00:00:00,XRP/USD,0.2515,0.264,0.2514,0.2576,66803461.099062,17208571.57911837
9929026,1603238400,2020-10-21 00:00:00,XRP/USD,0.2436,0.256,0.243,0.2515,57648114.820449,14498500.877342924
9929027,1603152000,2020-10-20 00:00:00,XRP/USD,0.2458,0.2504,0.2417,0.2434,40630085.790242,9889362.881344903
9929028,1603065600,2020-10-19 00:00:00,XRP/USD,0.2423,0.2495,0.2402,0.2458,36952393.525209,9082898.328496372
9929029,1602979200,2020-10-18 00:00:00,XRP/USD,0.2408,0.2437,0.2402,0.2423,17601783.619411,4264912.170983285
9929030,1602892800,2020-10-17 00:00:00,XRP/USD,0.2404,0.2433,0.2388,0.2408,22501040.769537,5418250.6173045095
9929031,1602806400,2020-10-16 00:00:00,XRP/USD,0.246,0.2481,0.2377,0.2402,38640825.844336,9281526.367809508
9929032,1602720000,2020-10-15 00:00:00,XRP/USD,0.2492,0.2502,0.2432,0.246,34390052.110284,8459952.819129864
9929033,1602633600,2020-10-14 00:00:00,XRP/USD,0.2568,0.2584,0.2462,0.2494,40806802.466254,10177216.535083748
9929034,1602547200,2020-10-13 00:00:00,XRP/USD,0.2561,0.26,0.2527,0.2568,35173154.554956,9032466.0897127
9929035,1602460800,2020-10-12 00:00:00,XRP/USD,0.2556,0.2584,0.2487,0.2563,35836844.786565,9184983.318796609
9929036,1602374400,2020-10-11 00:00:00,XRP/USD,0.2542,0.2585,0.2534,0.2555,24796968.627624,6335625.484357933
9929037,1602288000,2020-10-10 00:00:00,XRP/USD,0.2532,0.2602,0.253,0.2542,35397953.850877,8998159.868892932
9929038,1602201600,2020-10-09 00:00:00,XRP/USD,0.2515,0.2568,0.2498,0.2532,40373487.59712,10222567.059590783
9929039,1602115200,2020-10-08 00:00:00,XRP/USD,0.2488,0.253,0.2422,0.2513,37497104.789466,9423022.433592808
9929040,1602028800,2020-10-07 00:00:00,XRP/USD,0.2456,0.2515,0.2408,0.2489,41974149.184622,10447365.732052416
9929041,1601942400,2020-10-06 00:00:00,XRP/USD,0.2507,0.2595,0.2402,0.2454,72873819.852106,17883235.391706813
9929042,1601856000,2020-10-05 00:00:00,XRP/USD,0.248,0.2544,0.2463,0.2507,53150126.614132,13324736.742162893
9929043,1601769600,2020-10-04 00:00:00,XRP/USD,0.2329,0.25,0.2317,0.2481,44818890.793749,11119566.805929126
9929044,1601683200,2020-10-03 00:00:00,XRP/USD,0.2342,0.235,0.2327,0.233,17079854.951839,3979606.203778487
9929045,1601596800,2020-10-02 00:00:00,XRP/USD,0.2381,0.2394,0.2286,0.2341,41170921.250265,9638112.664687037
9929046,1601510400,2020-10-01 00:00:00,XRP/USD,0.242,0.2444,0.2337,0.2381,35626008.066969,8482552.520745318
9929047,1601424000,2020-09-30 00:00:00,XRP/USD,0.2428,0.2428,0.2376,0.2418,24003741.55488,5804104.707969984
9929048,1601337600,2020-09-29 00:00:00,XRP/USD,0.241,0.2465,0.2384,0.2427,29072787.643551,7055965.561089828
9929049,1601251200,2020-09-28 00:00:00,XRP/USD,0.2434,0.2487,0.2398,0.2409,37800559.380907,9106154.754860496
9929050,1601164800,2020-09-27 00:00:00,XRP/USD,0.2416,0.2447,0.2375,0.2433,23089187.990799,5617599.438161396
