id,unix,date,symbol,open,high,low,close,volto,volfrom
9928730,1602892800,2020-10-17 00:00:00,ETH/USD,365.57,370.57,363.56,368.48,41868.07115942,15427546.860823082
9928731,1602806400,2020-10-16 00:00:00,ETH/USD,377.89,380.0,361.38,365.57,106263.28472121,38846668.995532736
9928732,1602720000,2020-10-15 00:00:00,ETH/USD,379.01,381.99,370.06,377.94,68915.97860381,26046104.953523953
9928733,1602633600,2020-10-14 00:00:00,ETH/USD,381.37,387.63,373.29,378.97,80200.71716699,30393665.784774203
9928734,1602547200,2020-10-13 00:00:00,ETH/USD,386.77,387.88,374.29,381.37,84543.6186979,32242399.862818126
9928735,1602460800,2020-10-12 00:00:00,ETH/USD,374.37,395.18,365.77,386.74,111464.29529211,43107701.56127062
9928736,1602374400,2020-10-11 00:00:00,ETH/USD,370.73,377.49,369.02,374.38,55925.96138195,20937561.422174443
9928737,1602288000,2020-10-10 00:00:00,ETH/USD,365.35,380.81,365.02,370.75,117309.72652529,43492581.10925127
9928738,1602201600,2020-10-09 00:00:00,ETH/USD,351.17,368.7,347.15,365.36,116241.01508045,42469817.26979321
9928739,1602115200,2020-10-08 00:00:00,ETH/USD,341.7,353.34,334.29,351.25,88039.97567275,30924041.45505344
9928740,1602028800,2020-10-07 00:00:00,ETH/USD,340.8,342.83,332.87,341.68,95554.36544775,32649015.586187217
9928741,1601942400,2020-10-06 00:00:00,ETH/USD,353.82,355.33,336.73,340.78,101113.66417348,34457514.47703852
9928742,1601856000,2020-10-05 00:00:00,ETH/USD,352.42,356.12,348.69,353.73,53291.56083882,18850823.815515798
9928743,1601769600,2020-10-04 00:00:00,ETH/USD,346.18,354.35,344.08,352.48,57672.70466128,20328474.939007975
9928744,1601683200,2020-10-03 00:00:00,ETH/USD,345.74,351.2,343.71,346.18,39972.14867485,13837558.428259574
9928745,1601596800,2020-10-02 00:00:00,ETH/USD,352.84,354.25,334.19,345.7,152553.41162458,52737714.398617305
